Fecha_emision;Numero;Codigo_articulo;Articulo;Presentacion;Precio_UNitario_con_iva
2/1/2023;583;1501;"Tensor p/ Alambre Caja Larga 1/4""";Unidad;285,3205748
2/1/2023;583;213;Flete;Unidad;2.139,90
2/1/2023;584;673;Tanque de Agua;Unidad;33.184,16
2/1/2023;584;37;Bacha Losa Sanitaria d/ embutir Roca Trevi x un;Unidad;8.484,41
2/1/2023;584;1247;Inodoro Losa Sanitaria x un;Unidad;93.549,00
2/1/2023;585;759;Tubo Estructural Rect 50 x 20 x mts;mts;734,2248845
2/1/2023;585;503;"Perfil Planchuela 2"" x 1/8"" (50,8x3,2) x mts";mts;617,1196201
2/1/2023;585;161;Electrodo Pta Azul 2,5mm x kg;Kilos;2.534,97
2/1/2023;585;511;"Perfil Planchuela 3/4"" x 1/8"" (19,1x3,2) x mts";mts;245,811758
2/1/2023;585;741;Tubo Estructural Rect 100 x 50 x mts;mts;2.120,80
2/1/2023;585;161;Electrodo Pta Azul 2,5mm x kg;Kilos;1.768,67
2/1/2023;585;158;Disco Corte Plano Ø115mm;Unidad;209,2325922
2/1/2023;585;730;Tubo Estructural Cuad 100 x 100 x mts;mts;3.427,24
2/1/2023;585;759;Tubo Estructural Rect 50 x 20 x mts;mts;734,2185337
2/1/2023;587;1763;"PVC Hidraulico Tee Ø1"" 1/2""";Unidad;505,2868232
2/1/2023;587;1764;"PVC Hidraulico Rosca c/ Tuerca Ø1"" 1/2""";Unidad;136,9202121
2/1/2023;587;1765;"PVC Hidraulico Codo MH Ø1"" 1/2""";Unidad;421,4693559
2/1/2023;587;1766;"PVC Hidraulico Union Doble Ø1"" 1/2""";Unidad;1.184,16
2/1/2023;587;1767;"PVC Hidraulico Buje Reduccion Ø1"" 1/2"" x 3/4";Unidad;159,8609064
2/1/2023;587;1545;"Valvula esf metalica 11/2""";Unidad;8.807,38
2/1/2023;587;222;Fusion Caño Ø20mm x 4 mts;Unidad;1.349,24
2/1/2023;587;1769;Fusion Union Doble Ø25mm;Unidad;560,5085974
2/1/2023;587;235;Fusion Llave de Paso Ø25mm;Unidad;3.827,52
2/1/2023;587;100;"Canilla de Bronce 1/2"" x un";Unidad;2.813,38
2/1/2023;587;1770;"Fusion Tubo Macho Ø25mm x 3/4""";Unidad;916,8437172
2/1/2023;587;225;Fusion Codo 90° Ø20mm;Unidad;80,06248972
2/1/2023;587;226;Fusion Codo 90° Ø25mm;Unidad;136,1227896
2/1/2023;587;223;Fusion Caño Ø25mm x 4 mts;Unidad;1.957,79
2/1/2023;587;1771;"Llave de Paso Brce Ø3/4""";Unidad;4.727,34
2/1/2023;587;1152;"Espiga Polietileno c/ Rosca M Polietileno ?3/4"""" x un""";Unidad;52,00257124
2/1/2023;587;1768;"PVC Hidraulico Buje Reduccion Ø3/4"" x 1/2""";Unidad;43,59251151
2/1/2023;587;675;Tapa Boca Registro 15x15 cm Acero Inox;Unidad;1.095,54
2/1/2023;587;221;Fusion Buje Reduccion Ø25x20mm;Unidad;96,07623736
2/1/2023;587;242;Fusion Tee Reduccion Ø25 x Ø20mm;Unidad;844,9571412
2/1/2023;587;216;"Flexible Ø1/2"" x 50 cm x un";Unidad;2.790,82
2/1/2023;587;215;"Flexible Acero Inox p/ gas Ø1/2"" 40 a 1,00 mts x un";Unidad;444,3720635
2/1/2023;587;1488;Aro de Goma p/ Base Inodoro;Unidad;677,8459813
2/1/2023;587;1772;Prolongacion Canilla Bce Ø1/2 x 25mm;Unidad;696,0111332
2/1/2023;587;1695;Teflon 3/4 x 20 mts;Unidad;1.602,98
2/1/2023;587;1346;Sellador p/ caños x 125ml;Unidad;986,41
2/1/2023;587;1487;Tornillo p/ Inodoro y Bidet;Unidad;207,3987343
29/12/2022;572;1411;"Tabla p/ Deck Pino 1""x4"" x mts";mts;459,4697487
29/12/2022;573;365;Malla Sima Soldada Ø5mm 2,40 x 6,00 mts 15 x 15;Unidad;17.235,23
29/12/2022;573;442;Pegamento p/ Porcelanato x 30 kg;Unidad;5.331,33
29/12/2022;573;1652;Buña Perimetral 15 x 8.5 x 2.600 mm;Unidad;661,4626174
29/12/2022;573;658;Solera Galva 35x30x2600mm x un;Unidad;699,8663473
29/12/2022;573;419;Montante Galva 34x35x2600mm x un;Unidad;799,8408014
29/12/2022;573;560;Placa de Yeso STD 1200x2400x12,5 x un;Unidad;2.235,20
29/12/2022;573;725;Tornillo T2 Pta Aguja x un;Unidad;2,996498471
29/12/2022;573;724;Tornillo T1 Pta Mecha x un;Unidad;4,008426549
29/12/2022;573;694;Tarugo Nro 8 c / Tope;Unidad;12,68351291
29/12/2022;573;721;Tornillo T/mittofix 5x45mm x un;Unidad;12,68349967
29/12/2022;573;386;Masilla Secado Rápido Bolsa x 25 kg;Unidad;4.358,07
29/12/2022;573;1671;Cinta Microperf Nacional x mts;mts;11,90733504
29/12/2022;573;213;Flete;Unidad;2.377,53
29/12/2022;574;415;Metal desplegado 1,50 x 3,00 mts;Unidad;13.781,39
29/12/2022;574;1760;Plegado Varios x Kg;Kilos;6.827,13
29/12/2022;575;419;Montante Galva 34x35x2600mm x un;Unidad;922,018842
29/12/2022;575;658;Solera Galva 35x30x2600mm x un;Unidad;806,7668774
29/12/2022;575;560;Placa de Yeso STD 1200x2400x12,5 x un;Unidad;2.612,38
29/12/2022;575;721;Tornillo T/mittofix 5x45mm x un;Unidad;8,144479342
29/12/2022;575;694;Tarugo Nro 8 c / Tope;Unidad;10,26655259
29/12/2022;575;723;Tornillo T1 Pta Aguja x un;Unidad;3,49750138
29/12/2022;575;724;Tornillo T1 Pta Mecha x un;Unidad;4,637131867
29/12/2022;575;213;Flete;Unidad;1.783,13
29/12/2022;576;116;Cemento Normal x 50 kg;Unidad;2.017,04
29/12/2022;576;421;Montante Galva 69x35x2600mm x un;Unidad;1.239,30
29/12/2022;576;659;Solera Galva 70x28x2600mm x un;Unidad;1.123,58
29/12/2022;576;385;Masilla Secado Rápido Bolsa x 10 kg;Unidad;2.578,68
29/12/2022;576;88;Cal Hidratada x 25 kg;Unidad;920,4748074
29/12/2022;576;102;Cantonera Galva 32x32x2600mm x un;Unidad;534,4255933
29/12/2022;576;213;Flete;Unidad;2.377,49
28/12/2022;571;381;Masilla LPU Balde x 32 kg;Unidad;5.480,42
28/12/2022;571;187;Espatula Nro 220;Unidad;1.203,16
27/12/2022;566;307;Hormigon H21 x m3;metro 3;28.616,61
27/12/2022;567;741;Tubo Estructural Rect 100 x 50 x mts;mts;2.712,91
27/12/2022;567;161;Electrodo Pta Azul 2,5mm x kg;Kilos;1.879,57
27/12/2022;567;759;Tubo Estructural Rect 50 x 20 x mts;mts;1.122,28
27/12/2022;567;446;"Perfil Angulo 1 1/2"" x 3/16"" (38,1x4,8) x mts";mts;985,3
27/12/2022;567;1757;Rueda c/ Ruleman Ø75mm c /Eje;Unidad;2.163,71
27/12/2022;567;1758;Rodillo Estabilizador Ø35mm x 2 Teflon;Unidad;768,1491085
27/12/2022;567;122;Chapa Negra Lisa  Nº14 1 x 1,20 mts x un;Unidad;24.335,44
27/12/2022;567;119;Cerradura Varias x un;Unidad;3.836,82
27/12/2022;567;119;Cerradura Varias x un;Unidad;5.027,87
27/12/2022;567;1759;Bisagra Municion p/ Soldar;Unidad;527,6294148
27/12/2022;567;1760;Plegado Varios x Kg;Kilos;2.187,59
27/12/2022;567;213;Flete;Unidad;2.398,56
27/12/2022;568;353;Listones de madera x mts;mts;96,27706875
27/12/2022;569;658;Solera Galva 35x30x2600mm x un;Unidad;1.012,98
27/12/2022;569;419;Montante Galva 34x35x2600mm x un;Unidad;1.173,55
27/12/2022;569;725;Tornillo T2 Pta Aguja x un;Unidad;4,646828091
27/12/2022;569;723;Tornillo T1 Pta Aguja x un;Unidad;5,648886794
27/12/2022;569;721;Tornillo T/mittofix 5x45mm x un;Unidad;12,44718669
27/12/2022;570;442;Pegamento p/ Porcelanato x 30 kg;Unidad;2.902,22
20/12/2022;558;1563;Yeso Tradicional x 40 kg;Unidad;1.569,89
20/12/2022;559;307;Hormigon H21 x m3;metro 3;28.081,07
20/12/2022;559;213;Flete;Unidad;9.509,73
20/12/2022;560;418;Montante Galva 34x30x2600mm x un;Unidad;1.148,26
20/12/2022;560;102;Cantonera Galva 32x32x2600mm x un;Unidad;769,0782366
20/12/2022;561;442;Pegamento p/ Porcelanato x 30 kg;Unidad;7.330,16
20/12/2022;562;441;Pegamento p/ Ceramicos x 30 kg;Unidad;1.152,70
20/12/2022;563;1501;"Tensor p/ Alambre Caja Larga 1/4""";Unidad;411,6376094
20/12/2022;563;1500;Cable de Acero Galva Ø mm x mts;mts;351,0032082
20/12/2022;563;392;Mecha Acero Rapido mm x un;Unidad;861,9900833
20/12/2022;563;393;Mecha de Widia mm x un;Unidad;918,0352712
20/12/2022;564;381;Masilla LPU Balde x 32 kg;Unidad;5.181,26
20/12/2022;565;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;127,6432718
20/12/2022;565;116;Cemento Normal x 50 kg;Unidad;1.799,70
20/12/2022;565;317;Ladrillo Ceramico 12 x 18 x 33 cm x un;Unidad;140,4338439
20/12/2022;565;302;Hierro Nerv Ø6mm x 12 mts;Unidad;1.181,77
19/12/2022;556;123;Chapa Sinusoidal Galv Ancho 1,10 x mts;mts;3.186,86
19/12/2022;556;403;Membrana Asfaltica No Krack 4 mm x 10 mts;Unidad;11.143,33
19/12/2022;557;116;Cemento Normal x 50 kg;Unidad;1.799,82
13/12/2022;555;101;Canto Rodado 1-2 x m3;metro 3;13.213,19
13/12/2022;581;116;Cemento Normal x 50 kg;Unidad;1.714,53
13/12/2022;581;115;Cemento Albañilería x 40 kg;Unidad;1.380,41
13/12/2022;581;32;Arena en Bolson x un;Unidad;5.143,55
12/12/2022;554;33;Arena x m3;metro 3;3.209,47
7/12/2022;552;307;Hormigon H21 x m3;metro 3;24.279,73
7/12/2022;552;24;Alquiler Bomba hormigon x hrs;Horas;65.181,42
7/12/2022;553;307;Hormigon H21 x m3;metro 3;28.999,23
6/12/2022;547;699;Telgopor Molido x 80 lts;Unidad;1.432,53
6/12/2022;548;33;Arena x m3;metro 3;3.090,58
6/12/2022;549;403;Membrana Asfaltica No Krack 4 mm x 10 mts;Unidad;12.623,62
6/12/2022;549;407;Membrana Liquida Fibrada x 20 lts;Unidad;15.852,71
6/12/2022;549;791;Venda Elastica 10 x 25 mts p/ Membrana x un;Unidad;245,5954582
6/12/2022;550;442;Pegamento p/ Porcelanato x 30 kg;Unidad;2.902,12
6/12/2022;550;116;Cemento Normal x 50 kg;Unidad;1.508,20
6/12/2022;551;339;Latex exterior Frente x 20 lts;Unidad;31.097,43
6/12/2022;551;205;Fijador x 20 lts;Unidad;13.653,70
6/12/2022;551;349;Lija al Agua x un;Unidad;193,6068628
6/12/2022;551;11;Aguarras x 5 lts;Unidad;3.382,78
6/12/2022;551;1482;Imprégnate p/ Madera x lts;lts;2.275,05
6/12/2022;551;651;Sellador Elastico p/ Pared x 300ml;Unidad;8.838,65
6/12/2022;551;1756;Cinta Enmascarar Nro 48;Unidad;1.546,77
6/12/2022;551;537;Pincel nº15 x un;Unidad;594,9540899
6/12/2022;551;647;Rodillos Nro 22;Unidad;1.799,26
6/12/2022;551;342;Latex Interior Bco x 20 lts;Unidad;29.640,40
6/12/2022;551;330;Latex Cielorraso x 20 lts;Unidad;17.850,15
6/12/2022;551;339;Latex exterior Frente x 20 lts;Unidad;72.123,59
6/12/2022;551;339;Latex exterior Frente x 20 lts;Unidad;30.250,93
6/12/2022;551;552;Pintura Impermeabilizante p/ ladrillos x 20 lts;Unidad;34.039,01
5/12/2022;541;1755;Perfil C Negro 140x60x2x 2mm x 12 mts;mts;2.090,46
5/12/2022;541;318;Ladrillo Ceramico 18 x 18 x 33 cm x un;Unidad;209,8625478
5/12/2022;541;298;Hierro Nerv Ø16mm x 12 mts;Unidad;7.019,28
5/12/2022;542;1;ARENA FINA;metro 3;3.209,38
5/12/2022;543;320;Ladrillo Comun x un;Unidad;29,71644272
5/12/2022;544;1528;Puerta Inyectada Wood Lisa Nogal 90cm x 205 Mch Der;Unidad;92.763,60
5/12/2022;545;116;Cemento Normal x 50 kg;Unidad;1.508,19
5/12/2022;546;365;Malla Sima Soldada Ø5mm 2,40 x 6,00 mts 15 x 15;Unidad;13.668,37
22/11/2022;539;1555;Malla Sima Soldada Ø4mm 2,00 x 5,00 mts 15x25;Unidad;6.103,77
22/11/2022;539;364;Malla Sima Soldada Ø4,2mm 2,40 x 6,00 mts 15x25;Unidad;14.419,12
22/11/2022;540;17;Alambre Negro nº 16 x kg;Kilos;956,5102769
22/11/2022;540;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;945,0550973
22/11/2022;540;141;"Clavo Pta Paris 2"" x kg";Kilos;952,7067292
22/11/2022;540;363;Malla Sima Soldada Ø4,2mm 2,40 x 6,00 mts 15x15;Unidad;8.019,88
22/11/2022;540;806;Vigueta p/ Techo 4,00 mts;Unidad;4.298,19
18/11/2022;538;101;Canto Rodado 1-2 x m3;metro 3;11.601,18
17/11/2022;534;1231;"Gas Fusion Codo c/ Rosca H ?25 x 3/4""""     """;Unidad;1.058,79
17/11/2022;534;1702;Fusion Gas Codo 90 Rosca (H) 32x 3/4;Unidad;1.260,81
17/11/2022;534;250;Gas Fusion Buje Reduccion Ø25x20mm;Unidad;300,7263575
17/11/2022;534;109;"Caño Galva Vent 4"" x 1 mts";Unidad;1.033,74
17/11/2022;534;1228;Gas Fusion Buje Reduccion ?40x32mm     ;Unidad;639,0950915
17/11/2022;534;1226;Gas Fusion Buje Reduccion ?32x25mm     ;Unidad;344,4005881
17/11/2022;534;270;Gas Fusion Tee Ø32mm;Unidad;1.065,18
17/11/2022;535;251;Gas Fusion Caño Ø20mm x 4 mts;Unidad;2.408,92
17/11/2022;535;252;Gas Fusion Caño Ø25mm x 4 mts;Unidad;3.122,39
17/11/2022;535;1662;Gas Fusion Caño Ø40mm x 4 mts;Unidad;5.491,59
17/11/2022;535;1727;GAS Fusion Caño 50mm;Unidad;6.874,89
17/11/2022;535;254;Gas Fusion Codo 90° Ø20mm;Unidad;287,1871355
17/11/2022;535;255;Gas Fusion Codo 90° Ø25mm;Unidad;313,3072625
17/11/2022;535;256;Gas Fusion Codo 90° Ø32mm;Unidad;481,6011571
17/11/2022;535;1743;Gas Fusion Codo 90° Ø50mm;Unidad;1.994,24
17/11/2022;535;1744;Gas Fusion Codo 90° Rosca (H) 32x 1;Unidad;1.266,16
17/11/2022;535;1728;Gas Fusion Codo 90° Rosca (H) 25X3/4;Unidad;814,03194
17/11/2022;535;269;Gas Fusion Tee Ø25mm;Unidad;581,2768233
17/11/2022;535;1240;Gas Fusion Tee ?40mm     ;Unidad;1.369,84
17/11/2022;535;1745;Gas Fusion Tee Ø50mm;Unidad;2.673,85
17/11/2022;535;1746;Gas Fusion Niple Ø25 C/ aro;Unidad;220,4548964
17/11/2022;535;1747;Gas Fusion Niple Ø32 C/ aro;Unidad;245,1210166
17/11/2022;535;1748;Gas Fusion Niple Ø40 C/ aro;Unidad;327,3221543
17/11/2022;535;1227;Gas Fusion Buje Reduccion ?40x25mm     ;Unidad;477,5985375
17/11/2022;535;1228;Gas Fusion Buje Reduccion ?40x32mm     ;Unidad;465,6431564
17/11/2022;535;259;Gas Fusion Cupla Ø20mm;Unidad;215,8663931
17/11/2022;535;260;Gas Fusion Cupla Ø25mm;Unidad;243,1159206
17/11/2022;535;261;Gas Fusion Cupla Ø32mm;Unidad;276,0235911
17/11/2022;535;1749;Gas Fusion Cupla Ø50mm;Unidad;1.320,66
17/11/2022;535;1709;Fusion Gas Llave de Paso C/R Y M/C 32MM;Unidad;7.403,73
17/11/2022;535;1703;Fusion Gas Llave de Paso C/R Y M/C 25MM;Unidad;3.062,62
17/11/2022;535;265;Gas Fusion Llave de Paso Ø20mm;Unidad;3.059,38
17/11/2022;535;1750;"Epoxi Tapón Ø1""";Unidad;267,5939898
17/11/2022;535;1145;"Epoxi Tap?n ? 3/4""""";Unidad;194,3126823
17/11/2022;535;1666;"Epoxi Tapon Ø1/2""";Unidad;127,6130481
17/11/2022;535;1695;Teflon 3/4 x 20 mts;Unidad;125,461653
17/11/2022;535;627;Rejilla Ventilacion 15x15 cm Aprobada 200m3;Unidad;181,777774
17/11/2022;535;625;Rejilla Ventilacion  15x30 cm Aprobada 200m3;Unidad;377,4844534
17/11/2022;535;1751;Nicho DHM 40x50x25 Cemento P/ Chapa;Unidad;6.300,92
17/11/2022;535;1752;Regulador 2 Etaoas 4 Bar x 10 m3;Unidad;7.689,91
17/11/2022;536;222;Fusion Caño Ø20mm x 4 mts;Unidad;720,016094
17/11/2022;536;223;Fusion Caño Ø25mm x 4 mts;Unidad;1.045,16
17/11/2022;536;226;Fusion Codo 90° Ø25mm;Unidad;71,24706076
17/11/2022;536;225;Fusion Codo 90° Ø20mm;Unidad;42,26882931
17/11/2022;536;1701;Fusion Codo 90 C/R  20 X 1/2;Unidad;226,6385147
17/11/2022;536;1476;"Fusion Codo 90° Ø25mm x Ø3/4"""" c/ Inserto H";Unidad;335,8612301
17/11/2022;536;912;Fusion Curva Sobrepaso ?20mm     ;Unidad;129,1734989
17/11/2022;536;238;Fusion Tee Ø20mm;Unidad;53,99741969
17/11/2022;536;239;Fusion Tee Ø25mm;Unidad;103,0340938
17/11/2022;536;230;Fusion Cupla Ø20mm;Unidad;31,93474407
17/11/2022;536;231;Fusion Cupla Ø25mm;Unidad;53,99727059
17/11/2022;536;1180;Fusion Buje Reduccion ?25x20mm     ;Unidad;49,87154645
17/11/2022;536;233;Fusion Llave de Paso Esf Ø40mm;Unidad;7.355,54
17/11/2022;536;1376;"Valvula Esferica ?3/4""""";Unidad;7.167,49
17/11/2022;536;1753;"Espiga Bronce Conica Ø3/4"" p/ Llave de Paso Vereda";Unidad;1.948,02
17/11/2022;536;1754;Caja Unificada P/ Medidor Vereda;Unidad;3.788,37
17/11/2022;536;673;Tanque de Agua;Unidad;41.757,66
16/11/2022;531;1687;Arco Nivelador/ Espaciador P/ Pisos x Bolsa 100 Unid;Unidad;1.473,44
16/11/2022;532;560;Placa de Yeso STD 1200x2400x12,5 x un;Unidad;2.017,46
16/11/2022;532;725;Tornillo T2 Pta Aguja x un;Unidad;2,996003591
16/11/2022;532;726;Tornillo T2 Pta Mecha x un;Unidad;3,968473267
16/11/2022;532;694;Tarugo Nro 8 c / Tope;Unidad;9,469318666
16/11/2022;532;721;Tornillo T/mittofix 5x45mm x un;Unidad;9,469310038
16/11/2022;532;442;Pegamento p/ Porcelanato x 30 kg;Unidad;5.384,71
16/11/2022;532;419;Montante Galva 34x35x2600mm x un;Unidad;726,0315038
16/11/2022;532;658;Solera Galva 35x30x2600mm x un;Unidad;635,2966342
16/11/2022;532;213;Flete;Unidad;1.473,43
16/11/2022;533;18;Alambre Negro nº 9 x kg;Kilos;689,0463406
16/11/2022;533;139;"Clavo Pta Paris 1 1/2"" x kg";Kilos;675,59819
15/11/2022;530;124;Chapa Sinusoidal Galv Ancho N°25  1,10 x mts;mts;3.034,42
15/11/2022;530;1573;Perfil C galva 100x45x10x12mts;Unidad;19.165,13
15/11/2022;530;741;Tubo Estructural Rect 100 x 50 x mts;mts;2.737,92
15/11/2022;530;730;Tubo Estructural Cuad 100 x 100 x mts;mts;3.864,07
15/11/2022;530;489;"Perfil Planchuela 1 1/4"" x 1/8"" (31,7x3,2) x mts";mts;338,6816223
15/11/2022;530;296;Hierro Nerv Ø10mm x 12 mts;Unidad;3.200,18
15/11/2022;530;161;Electrodo Pta Azul 2,5mm x kg;Kilos;1.322,00
15/11/2022;530;158;Disco Corte Plano Ø115mm;Unidad;388,1090916
14/11/2022;527;116;Cemento Normal x 50 kg;Unidad;1.508,07
14/11/2022;527;1555;Malla Sima Soldada Ø4mm 2,00 x 5,00 mts 15x25;Unidad;6.030,84
14/11/2022;528;1696;Hierro Nerv Ø6mm x 6mts;Unidad;476,3461183
14/11/2022;528;319;Ladrillo Ceramico 8 x 18 x 33 cm x un;Unidad;96,59717735
14/11/2022;528;296;Hierro Nerv Ø10mm x 12 mts;Unidad;2.136,75
14/11/2022;528;297;Hierro Nerv Ø12mm x 12 mts;Unidad;3.159,95
14/11/2022;528;116;Cemento Normal x 50 kg;Unidad;1.338,94
14/11/2022;528;115;Cemento Albañilería x 40 kg;Unidad;1.185,60
14/11/2022;529;302;Hierro Nerv Ø6mm x 12 mts;Unidad;951,871824
14/11/2022;529;303;Hierro Nerv Ø8mm x 12 mts;Unidad;1.548,80
14/11/2022;529;296;Hierro Nerv Ø10mm x 12 mts;Unidad;2.417,96
11/11/2022;523;50;Base Color p/ Revestimiento x lts;lts;879,6723871
11/11/2022;523;50;Base Color p/ Revestimiento x lts;lts;746,9767926
11/11/2022;524;50;Base Color p/ Revestimiento x lts;lts;746,9761266
11/11/2022;524;639;Revestimiento Texturado Color x 27 kg;Unidad;13.309,14
11/11/2022;525;116;Cemento Normal x 50 kg;Unidad;1.508,05
11/11/2022;526;814;Yeso Monocapa Manual x 25kg;Unidad;1.391,10
11/11/2022;526;115;Cemento Albañilería x 40 kg;Unidad;1.335,36
11/11/2022;526;116;Cemento Normal x 50 kg;Unidad;1.508,04
11/11/2022;526;1563;Yeso Tradicional x 40 kg;Unidad;1.569,66
9/11/2022;520;435;Pastina Impermeable x kg;Kilos;401,824018
9/11/2022;520;435;Pastina Impermeable x kg;Kilos;401,8236619
9/11/2022;520;435;Pastina Impermeable x kg;Kilos;401,8233061
9/11/2022;520;435;Pastina Impermeable x kg;Kilos;401,8229506
9/11/2022;521;673;Tanque de Agua;Unidad;184.816,98
9/11/2022;522;673;Tanque de Agua;Unidad;409.946,24
8/11/2022;517;33;Arena x m3;metro 3;2.733,62
8/11/2022;518;699;Telgopor Molido x 80 lts;Unidad;1.336,60
8/11/2022;519;116;Cemento Normal x 50 kg;Unidad;1.338,91
7/11/2022;513;33;Arena x m3;metro 3;2.614,76
7/11/2022;514;623;Rejilla P/ Piso 15x15 cm;Unidad;1.163,33
7/11/2022;515;321;Ladrillo de Telgopor 0,12 x 0,42 x 1,00 x un;Unidad;788,3661965
7/11/2022;515;366;Malla Sima Soldada Ø6mm 2,40 x 6,00 mts 15 x 15;Unidad;24.166,35
7/11/2022;515;116;Cemento Normal x 50 kg;Unidad;1.817,44
7/11/2022;516;658;Solera Galva 35x30x2600mm x un;Unidad;603,0429073
4/11/2022;512;307;Hormigon H21 x m3;metro 3;24.522,78
4/11/2022;512;24;Alquiler Bomba hormigon x hrs;Horas;891,3908188
4/11/2022;512;24;Alquiler Bomba hormigon x hrs;Horas;89.139,00
2/11/2022;508;421;Montante Galva 69x35x2600mm x un;Unidad;1.647,52
2/11/2022;508;428;Omega Galva 35x13x2600mm x un;Unidad;1.390,75
2/11/2022;508;724;Tornillo T1 Pta Mecha x un;Unidad;3,339634364
2/11/2022;508;1742;Revestimiento Simil Madera Siding Text 6mm x un;Unidad;1.786,21
2/11/2022;508;1670;Tornillo T1 Pta Mecha c/ Alas x un;Unidad;8,810725877
2/11/2022;508;721;Tornillo T/mittofix 5x45mm x un;Unidad;7,406110951
2/11/2022;508;692;Tarugo Nro 6 c/ Tope;Unidad;2,052885731
2/11/2022;509;101;Canto Rodado 1-2 x m3;metro 3;16.044,91
2/11/2022;510;33;Arena x m3;metro 3;2.733,57
2/11/2022;511;819;Zocalo de PVC x mts;mts;1.135,01
1/11/2022;507;116;Cemento Normal x 50 kg;Unidad;1.620,01
27/10/2022;506;435;Pastina Impermeable x kg;Kilos;382,3458512
27/10/2022;506;435;Pastina Impermeable x kg;Kilos;382,3455198
27/10/2022;506;435;Pastina Impermeable x kg;Kilos;382,3451887
26/10/2022;503;383;Masilla LPU Bolsa x 25 kg;Unidad;3.387,17
26/10/2022;503;135;Cinta Microperf Nacional x 150 m;Unidad;2.341,34
26/10/2022;504;658;Solera Galva 35x30x2600mm x un;Unidad;540,8766775
26/10/2022;504;419;Montante Galva 34x35x2600mm x un;Unidad;626,6054729
26/10/2022;504;560;Placa de Yeso STD 1200x2400x12,5 x un;Unidad;1.702,43
26/10/2022;504;724;Tornillo T1 Pta Mecha x un;Unidad;3,152961248
26/10/2022;504;725;Tornillo T2 Pta Aguja x un;Unidad;2,17072846
26/10/2022;504;692;Tarugo Nro 6 c/ Tope;Unidad;1,925169285
26/10/2022;504;721;Tornillo T/mittofix 5x45mm x un;Unidad;6,973821513
26/10/2022;504;135;Cinta Microperf Nacional x 150 m;Unidad;1.334,55
26/10/2022;504;386;Masilla Secado Rápido Bolsa x 25 kg;Unidad;4.962,63
26/10/2022;504;381;Masilla LPU Balde x 32 kg;Unidad;4.402,69
26/10/2022;504;385;Masilla Secado Rápido Bolsa x 10 kg;Unidad;2.379,34
26/10/2022;505;808;Vigueta p/ Techo 4,80 mts;Unidad;5.091,84
26/10/2022;505;213;Flete;Unidad;1.768,00
25/10/2022;501;297;Hierro Nerv Ø12mm x 12 mts;Unidad;3.449,59
25/10/2022;501;1696;Hierro Nerv Ø6mm x 6mts;Unidad;916,2556408
25/10/2022;501;296;Hierro Nerv Ø10mm x 12 mts;Unidad;2.332,55
24/10/2022;499;1398;Disco Sierra Widia Ø180mm 40 Dientes;Unidad;1.828,04
24/10/2022;499;1405;Disco de Corte Diamantado Segmentado 175mm;Unidad;2.077,00
24/10/2022;500;290;Herramienta Manual al 10,5%;Unidad;3.802,72
24/10/2022;500;291;Herramienta Manual al 21%;Unidad;2.094,86
24/10/2022;500;291;Herramienta Manual al 21%;Unidad;2.213,40
24/10/2022;500;291;Herramienta Manual al 21%;Unidad;2.040,62
24/10/2022;500;291;Herramienta Manual al 21%;Unidad;1.806,09
24/10/2022;500;290;Herramienta Manual al 10,5%;Unidad;689,4357334
24/10/2022;502;803;Vigueta p/ Techo 3,60 mts;Unidad;2.991,55
23/10/2022;498;140;"Clavo Pta Paris 2 1/2"" x kg";Kilos;726,2184202
23/10/2022;498;18;Alambre Negro nº 9 x kg;Kilos;638,2018217
21/10/2022;494;1589;PUERTA F60 MCH-18 HOJA CH.20;Unidad;111.601,73
21/10/2022;494;1591;Antipanico simple Sist. push c/pomo y llave ext.;Unidad;0
21/10/2022;494;1590;CIERRAPUERTAS HIDRAULICO AEREO;Unidad;0
21/10/2022;495;17;Alambre Negro nº 16 x kg;Kilos;883,9874672
21/10/2022;495;141;"Clavo Pta Paris 2"" x kg";Kilos;825,0444509
21/10/2022;495;132;Cinta Enmascarar Nro 24;Unidad;582,0654766
21/10/2022;496;73;Buña Listel Metalico Acero Inox Brillante x un;Unidad;5.131,70
21/10/2022;497;1488;Aro de Goma p/ Base Inodoro;Unidad;586,7103254
21/10/2022;497;213;Flete;Unidad;594,2335155
20/10/2022;491;73;Buña Listel Metalico Acero Inox Brillante x un;Unidad;1.417,11
20/10/2022;491;73;Buña Listel Metalico Acero Inox Brillante x un;Unidad;1.571,77
20/10/2022;492;385;Masilla Secado Rápido Bolsa x 10 kg;Unidad;2.111,80
20/10/2022;493;116;Cemento Normal x 50 kg;Unidad;1.668,76
20/10/2022;493;213;Flete;Unidad;2.376,92
19/10/2022;489;295;Hidrofugo x 200 lts;Unidad;18.580,01
19/10/2022;490;550;Pintura Asfaltica x 200 lts;Unidad;91.429,93
18/10/2022;486;33;Arena x m3;metro 3;2.733,46
18/10/2022;487;814;Yeso Monocapa Manual x 25kg;Unidad;1.300,01
18/10/2022;487;1563;Yeso Tradicional x 40 kg;Unidad;1.466,86
18/10/2022;488;116;Cemento Normal x 50 kg;Unidad;1.338,83
18/10/2022;488;366;Malla Sima Soldada Ø6mm 2,40 x 6,00 mts 15 x 15;Unidad;16.951,43
17/10/2022;483;33;Arena x m3;metro 3;2.733,44
